vGBL Period,vGBL Version,vGBL Account,vGBL Cost Centre,vCST Cost Pool,vCST Service Line,vCST Account Config Measure,vAmount
2026-06,Budget,6011,D015,CP04,Input,Driver Percentage Share,28.74
2026-06,Budget,6011,D016,CP04,Input,Driver Percentage Share,24.13
2026-06,Budget,6011,D016,CP02,Input,Driver Percentage Share,56.59
2026-06,Budget,6011,D016,CP01,Input,Driver Percentage Share,19.28
2026-06,Budget,6011,D017,CP02,Input,Driver Percentage Share,44.39
2026-06,Budget,6011,D017,CP04,Input,Driver Percentage Share,46.26
2026-06,Budget,6011,D017,CP01,Input,Driver Percentage Share,9.35
2026-06,Budget,6012,D001,CP01,Input,Driver Percentage Share,10.8
2026-06,Budget,6012,D001,CP07,Input,Driver Percentage Share,32.82
2026-06,Budget,6012,D001,CP05,Input,Driver Percentage Share,56.38
2026-06,Budget,6012,D002,CP04,Input,Driver Percentage Share,17.48
2026-06,Budget,6012,D002,CP07,Input,Driver Percentage Share,30.93
2026-06,Budget,6012,D002,CP09,Input,Driver Percentage Share,51.59
2026-06,Budget,6012,D003,CP01,Input,Driver Percentage Share,27.16
2026-06,Budget,6012,D003,CP07,Input,Driver Percentage Share,33.43
2026-06,Budget,6012,D003,CP06,Input,Driver Percentage Share,39.41
2026-06,Budget,6012,D004,CP05,Input,Driver Percentage Share,4.73
2026-06,Budget,6012,D004,CP06,Input,Driver Percentage Share,95.27
2026-06,Budget,6012,D005,CP05,Input,Driver Percentage Share,30.1
2026-06,Budget,6012,D005,CP08,Input,Driver Percentage Share,35.07
2026-06,Budget,6012,D005,CP01,Input,Driver Percentage Share,21.65
2026-06,Budget,6012,D005,CP06,Input,Driver Percentage Share,9.58
2026-06,Budget,6012,D005,CP09,Input,Driver Percentage Share,3.6
2026-06,Budget,6012,D006,CP07,Input,Driver Percentage Share,23.62
2026-06,Budget,6012,D006,CP03,Input,Driver Percentage Share,32.88
2026-06,Budget,6012,D006,CP08,Input,Driver Percentage Share,11.83
2026-06,Budget,6012,D006,CP02,Input,Driver Percentage Share,31.67
2026-06,Budget,6012,D007,CP02,Input,Driver Percentage Share,15.43
2026-06,Budget,6012,D007,CP06,Input,Driver Percentage Share,17.56
2026-06,Budget,6012,D007,CP01,Input,Driver Percentage Share,25.49
2026-06,Budget,6012,D007,CP05,Input,Driver Percentage Share,17.3
2026-06,Budget,6012,D007,CP08,Input,Driver Percentage Share,24.22
2026-06,Budget,6012,D008,CP04,Input,Driver Percentage Share,40.73
2026-06,Budget,6012,D008,CP01,Input,Driver Percentage Share,59.27
2026-06,Budget,6012,D009,CP04,Input,Driver Percentage Share,45.87
2026-06,Budget,6012,D009,CP07,Input,Driver Percentage Share,4.44
2026-06,Budget,6012,D009,CP08,Input,Driver Percentage Share,27.73
2026-06,Budget,6012,D009,CP02,Input,Driver Percentage Share,21.96
2026-06,Budget,6012,D010,CP07,Input,Driver Percentage Share,2.43
2026-06,Budget,6012,D010,CP04,Input,Driver Percentage Share,59.22
2026-06,Budget,6012,D010,CP06,Input,Driver Percentage Share,38.35
2026-06,Budget,6012,D011,CP06,Input,Driver Percentage Share,21.19
2026-06,Budget,6012,D011,CP03,Input,Driver Percentage Share,39.76
2026-06,Budget,6012,D011,CP08,Input,Driver Percentage Share,26.36
2026-06,Budget,6012,D011,CP07,Input,Driver Percentage Share,11.73
2026-06,Budget,6012,D011,CP01,Input,Driver Percentage Share,0.96
2026-06,Budget,6012,D012,CP06,Input,Driver Percentage Share,1.96
2026-06,Budget,6012,D012,CP04,Input,Driver Percentage Share,33.23
2026-06,Budget,6012,D012,CP02,Input,Driver Percentage Share,35.79
2026-06,Budget,6012,D012,CP05,Input,Driver Percentage Share,29.02
2026-06,Budget,6012,D013,CP07,Input,Driver Percentage Share,33.55
2026-06,Budget,6012,D013,CP06,Input,Driver Percentage Share,0.46
2026-06,Budget,6012,D013,CP02,Input,Driver Percentage Share,65.99
2026-06,Budget,6012,D014,CP04,Input,Driver Percentage Share,81.76
2026-06,Budget,6012,D014,CP01,Input,Driver Percentage Share,18.24
2026-06,Budget,6012,D015,CP03,Input,Driver Percentage Share,25.15
2026-06,Budget,6012,D015,CP02,Input,Driver Percentage Share,35.29
2026-06,Budget,6012,D015,CP08,Input,Driver Percentage Share,39.56
2026-06,Budget,6012,D016,CP09,Input,Driver Percentage Share,41.23
2026-06,Budget,6012,D016,CP02,Input,Driver Percentage Share,17.72
2026-06,Budget,6012,D016,CP04,Input,Driver Percentage Share,41.05
2026-06,Budget,6012,D017,CP07,Input,Driver Percentage Share,25.34
2026-06,Budget,6012,D017,CP03,Input,Driver Percentage Share,29.04
2026-06,Budget,6012,D017,CP05,Input,Driver Percentage Share,45.62
2026-06,Budget,6013,D001,CP05,Input,Driver Percentage Share,56.33
2026-06,Budget,6013,D001,CP08,Input,Driver Percentage Share,21.3
2026-06,Budget,6013,D001,CP01,Input,Driver Percentage Share,22.37
2026-06,Budget,6013,D002,CP08,Input,Driver Percentage Share,27.4
2026-06,Budget,6013,D002,CP07,Input,Driver Percentage Share,29.54
2026-06,Budget,6013,D002,CP05,Input,Driver Percentage Share,28.6
2026-06,Budget,6013,D002,CP09,Input,Driver Percentage Share,0.71
2026-06,Budget,6013,D002,CP04,Input,Driver Percentage Share,13.75
2026-06,Budget,6013,D003,CP05,Input,Driver Percentage Share,75.88
2026-06,Budget,6013,D003,CP03,Input,Driver Percentage Share,24.12
2026-06,Budget,6013,D004,CP08,Input,Driver Percentage Share,24.58
2026-06,Budget,6013,D004,CP05,Input,Driver Percentage Share,21.03
2026-06,Budget,6013,D004,CP04,Input,Driver Percentage Share,14.57
2026-06,Budget,6013,D004,CP03,Input,Driver Percentage Share,31.26
2026-06,Budget,6013,D004,CP07,Input,Driver Percentage Share,8.56
2026-06,Budget,6013,D005,CP01,Input,Driver Percentage Share,29.16
2026-06,Budget,6013,D005,CP09,Input,Driver Percentage Share,42.23
2026-06,Budget,6013,D005,CP07,Input,Driver Percentage Share,28.61
2026-06,Budget,6013,D006,CP07,Input,Driver Percentage Share,24.67
2026-06,Budget,6013,D006,CP06,Input,Driver Percentage Share,22.64
2026-06,Budget,6013,D006,CP04,Input,Driver Percentage Share,15.73
2026-06,Budget,6013,D006,CP09,Input,Driver Percentage Share,1.49
2026-06,Budget,6013,D006,CP03,Input,Driver Percentage Share,35.47
2026-06,Budget,6013,D007,CP03,Input,Driver Percentage Share,23.99
2026-06,Budget,6013,D007,CP04,Input,Driver Percentage Share,23.37
2026-06,Budget,6013,D007,CP07,Input,Driver Percentage Share,10.84
2026-06,Budget,6013,D007,CP08,Input,Driver Percentage Share,22.05
2026-06,Budget,6013,D007,CP09,Input,Driver Percentage Share,19.75
2026-06,Budget,6013,D008,CP01,Input,Driver Percentage Share,12.3
2026-06,Budget,6013,D008,CP07,Input,Driver Percentage Share,23.8
2026-06,Budget,6013,D008,CP04,Input,Driver Percentage Share,45.9
2026-06,Budget,6013,D008,CP06,Input,Driver Percentage Share,18.0
2026-06,Budget,6013,D009,CP03,Input,Driver Percentage Share,39.07
2026-06,Budget,6013,D009,CP05,Input,Driver Percentage Share,60.93
2026-06,Budget,6013,D010,CP05,Input,Driver Percentage Share,41.24
2026-06,Budget,6013,D010,CP04,Input,Driver Percentage Share,47.25
2026-06,Budget,6013,D010,CP09,Input,Driver Percentage Share,11.51
2026-06,Budget,6013,D011,CP02,Input,Driver Percentage Share,40.42
2026-06,Budget,6013,D011,CP07,Input,Driver Percentage Share,59.58
2026-06,Budget,6013,D012,CP09,Input,Driver Percentage Share,84.08
2026-06,Budget,6013,D012,CP04,Input,Driver Percentage Share,15.92
2026-06,Budget,6013,D013,CP05,Input,Driver Percentage Share,15.16
2026-06,Budget,6013,D013,CP09,Input,Driver Percentage Share,18.98
2026-06,Budget,6013,D013,CP08,Input,Driver Percentage Share,19.46
2026-06,Budget,6013,D013,CP07,Input,Driver Percentage Share,23.91
2026-06,Budget,6013,D013,CP04,Input,Driver Percentage Share,22.49
2026-06,Budget,6013,D014,CP06,Input,Driver Percentage Share,56.22
2026-06,Budget,6013,D014,CP03,Input,Driver Percentage Share,43.78
2026-06,Budget,6013,D015,CP05,Input,Driver Percentage Share,4.86
2026-06,Budget,6013,D015,CP01,Input,Driver Percentage Share,38.81
2026-06,Budget,6013,D015,CP02,Input,Driver Percentage Share,20.96
2026-06,Budget,6013,D015,CP04,Input,Driver Percentage Share,20.91
2026-06,Budget,6013,D015,CP08,Input,Driver Percentage Share,14.46
2026-06,Budget,6013,D016,CP03,Input,Driver Percentage Share,7.63
2026-06,Budget,6013,D016,CP09,Input,Driver Percentage Share,7.02
2026-06,Budget,6013,D016,CP08,Input,Driver Percentage Share,36.57
2026-06,Budget,6013,D016,CP02,Input,Driver Percentage Share,17.38
2026-06,Budget,6013,D016,CP06,Input,Driver Percentage Share,31.4
2026-06,Budget,6013,D017,CP04,Input,Driver Percentage Share,15.21
2026-06,Budget,6013,D017,CP01,Input,Driver Percentage Share,63.2
2026-06,Budget,6013,D017,CP06,Input,Driver Percentage Share,21.59
2026-06,Budget,6014,D001,CP08,Input,Driver Percentage Share,20.78
2026-06,Budget,6014,D001,CP02,Input,Driver Percentage Share,22.31
2026-06,Budget,6014,D001,CP07,Input,Driver Percentage Share,32.46
2026-06,Budget,6014,D001,CP06,Input,Driver Percentage Share,16.73
2026-06,Budget,6014,D001,CP09,Input,Driver Percentage Share,7.72
2026-06,Budget,6014,D002,CP08,Input,Driver Percentage Share,73.4
2026-06,Budget,6014,D002,CP09,Input,Driver Percentage Share,0.92
2026-06,Budget,6014,D002,CP06,Input,Driver Percentage Share,25.68
2026-06,Budget,6014,D003,CP01,Input,Driver Percentage Share,21.05
2026-06,Budget,6014,D003,CP02,Input,Driver Percentage Share,78.95
2026-06,Budget,6014,D004,CP09,Input,Driver Percentage Share,26.5
2026-06,Budget,6014,D004,CP05,Input,Driver Percentage Share,14.75
2026-06,Budget,6014,D004,CP04,Input,Driver Percentage Share,29.89
2026-06,Budget,6014,D004,CP07,Input,Driver Percentage Share,15.04
2026-06,Budget,6014,D004,CP03,Input,Driver Percentage Share,13.82
2026-06,Budget,6014,D005,CP06,Input,Driver Percentage Share,24.84
2026-06,Budget,6014,D005,CP07,Input,Driver Percentage Share,39.66
2026-06,Budget,6014,D005,CP04,Input,Driver Percentage Share,35.5
2026-06,Budget,6014,D006,CP01,Input,Driver Percentage Share,68.42
2026-06,Budget,6014,D006,CP08,Input,Driver Percentage Share,31.58
2026-06,Budget,6014,D007,CP01,Input,Driver Percentage Share,23.76
2026-06,Budget,6014,D007,CP02,Input,Driver Percentage Share,42.59
2026-06,Budget,6014,D007,CP07,Input,Driver Percentage Share,33.65
2026-06,Budget,6014,D008,CP06,Input,Driver Percentage Share,33.14
2026-06,Budget,6014,D008,CP08,Input,Driver Percentage Share,42.0
2026-06,Budget,6014,D008,CP05,Input,Driver Percentage Share,24.86
2026-06,Budget,6014,D009,CP01,Input,Driver Percentage Share,25.59
2026-06,Budget,6014,D009,CP06,Input,Driver Percentage Share,35.26
2026-06,Budget,6014,D009,CP09,Input,Driver Percentage Share,39.15
2026-06,Budget,6014,D010,CP08,Input,Driver Percentage Share,26.29
2026-06,Budget,6014,D010,CP04,Input,Driver Percentage Share,40.25
2026-06,Budget,6014,D010,CP05,Input,Driver Percentage Share,5.35
2026-06,Budget,6014,D010,CP09,Input,Driver Percentage Share,28.11
2026-06,Budget,6014,D011,CP02,Input,Driver Percentage Share,17.98
2026-06,Budget,6014,D011,CP07,Input,Driver Percentage Share,21.97
2026-06,Budget,6014,D011,CP03,Input,Driver Percentage Share,22.13
2026-06,Budget,6014,D011,CP05,Input,Driver Percentage Share,19.82
2026-06,Budget,6014,D011,CP09,Input,Driver Percentage Share,18.1
2026-06,Budget,6014,D012,CP03,Input,Driver Percentage Share,72.56
2026-06,Budget,6014,D012,CP08,Input,Driver Percentage Share,27.44
2026-06,Budget,6014,D013,CP03,Input,Driver Percentage Share,12.32
2026-06,Budget,6014,D013,CP08,Input,Driver Percentage Share,10.83
2026-06,Budget,6014,D013,CP01,Input,Driver Percentage Share,38.53
2026-06,Budget,6014,D013,CP04,Input,Driver Percentage Share,33.75
2026-06,Budget,6014,D013,CP05,Input,Driver Percentage Share,4.57
2026-06,Budget,6014,D014,CP01,Input,Driver Percentage Share,11.15
2026-06,Budget,6014,D014,CP03,Input,Driver Percentage Share,13.05
2026-06,Budget,6014,D014,CP08,Input,Driver Percentage Share,24.12
2026-06,Budget,6014,D014,CP04,Input,Driver Percentage Share,45.45
2026-06,Budget,6014,D014,CP07,Input,Driver Percentage Share,6.23
2026-06,Budget,6014,D015,CP09,Input,Driver Percentage Share,58.84
2026-06,Budget,6014,D015,CP08,Input,Driver Percentage Share,24.61
2026-06,Budget,6014,D015,CP01,Input,Driver Percentage Share,16.55
2026-06,Budget,6014,D016,CP06,Input,Driver Percentage Share,55.06
2026-06,Budget,6014,D016,CP07,Input,Driver Percentage Share,44.94
2026-06,Budget,6014,D017,CP09,Input,Driver Percentage Share,16.25
2026-06,Budget,6014,D017,CP07,Input,Driver Percentage Share,18.26
2026-06,Budget,6014,D017,CP08,Input,Driver Percentage Share,6.99
2026-06,Budget,6014,D017,CP02,Input,Driver Percentage Share,21.35
2026-06,Budget,6014,D017,CP06,Input,Driver Percentage Share,37.15
2026-06,Budget,6015,D001,CP02,Input,Driver Percentage Share,35.79
2026-06,Budget,6015,D001,CP06,Input,Driver Percentage Share,40.01
2026-06,Budget,6015,D001,CP09,Input,Driver Percentage Share,24.2
2026-06,Budget,6015,D002,CP05,Input,Driver Percentage Share,75.66
2026-06,Budget,6015,D002,CP01,Input,Driver Percentage Share,24.34
2026-06,Budget,6015,D003,CP07,Input,Driver Percentage Share,22.82
2026-06,Budget,6015,D003,CP06,Input,Driver Percentage Share,26.42
2026-06,Budget,6015,D003,CP09,Input,Driver Percentage Share,9.76
2026-06,Budget,6015,D003,CP03,Input,Driver Percentage Share,17.36
2026-06,Budget,6015,D003,CP02,Input,Driver Percentage Share,23.64
2026-06,Budget,6015,D004,CP06,Input,Driver Percentage Share,21.1
2026-06,Budget,6015,D004,CP03,Input,Driver Percentage Share,19.25
2026-06,Budget,6015,D004,CP07,Input,Driver Percentage Share,25.4
2026-06,Budget,6015,D004,CP08,Input,Driver Percentage Share,6.16
2026-06,Budget,6015,D004,CP02,Input,Driver Percentage Share,28.09
2026-06,Budget,6015,D005,CP06,Input,Driver Percentage Share,42.18
2026-06,Budget,6015,D005,CP05,Input,Driver Percentage Share,57.82
2026-06,Budget,6015,D006,CP08,Input,Driver Percentage Share,29.4
2026-06,Budget,6015,D006,CP04,Input,Driver Percentage Share,15.73
2026-06,Budget,6015,D006,CP09,Input,Driver Percentage Share,40.96
2026-06,Budget,6015,D006,CP03,Input,Driver Percentage Share,13.91
2026-06,Budget,6015,D007,CP04,Input,Driver Percentage Share,32.88
2026-06,Budget,6015,D007,CP01,Input,Driver Percentage Share,36.3
2026-06,Budget,6015,D007,CP07,Input,Driver Percentage Share,30.82
2026-06,Budget,6015,D008,CP03,Input,Driver Percentage Share,12.21
2026-06,Budget,6015,D008,CP01,Input,Driver Percentage Share,24.53
2026-06,Budget,6015,D008,CP05,Input,Driver Percentage Share,35.84
2026-06,Budget,6015,D008,CP04,Input,Driver Percentage Share,27.42
2026-06,Budget,6015,D009,CP02,Input,Driver Percentage Share,28.49
2026-06,Budget,6015,D009,CP05,Input,Driver Percentage Share,22.27
2026-06,Budget,6015,D009,CP03,Input,Driver Percentage Share,3.95
2026-06,Budget,6015,D009,CP06,Input,Driver Percentage Share,13.14
2026-06,Budget,6015,D009,CP09,Input,Driver Percentage Share,32.15
2026-06,Budget,6015,D010,CP05,Input,Driver Percentage Share,53.14
2026-06,Budget,6015,D010,CP08,Input,Driver Percentage Share,46.86
2026-06,Budget,6015,D011,CP08,Input,Driver Percentage Share,28.04
2026-06,Budget,6015,D011,CP05,Input,Driver Percentage Share,6.82
2026-06,Budget,6015,D011,CP02,Input,Driver Percentage Share,22.69
2026-06,Budget,6015,D011,CP07,Input,Driver Percentage Share,12.62
2026-06,Budget,6015,D011,CP06,Input,Driver Percentage Share,29.83
2026-06,Budget,6015,D012,CP03,Input,Driver Percentage Share,68.99
2026-06,Budget,6015,D012,CP07,Input,Driver Percentage Share,31.01
2026-06,Budget,6015,D013,CP01,Input,Driver Percentage Share,80.76
2026-06,Budget,6015,D013,CP02,Input,Driver Percentage Share,14.89
2026-06,Budget,6015,D013,CP03,Input,Driver Percentage Share,4.35
2026-06,Budget,6015,D014,CP07,Input,Driver Percentage Share,34.61
2026-06,Budget,6015,D014,CP03,Input,Driver Percentage Share,2.91
2026-06,Budget,6015,D014,CP06,Input,Driver Percentage Share,20.63
2026-06,Budget,6015,D014,CP09,Input,Driver Percentage Share,41.85
2026-06,Budget,6015,D015,CP07,Input,Driver Percentage Share,27.87
2026-06,Budget,6015,D015,CP02,Input,Driver Percentage Share,49.17
2026-06,Budget,6015,D015,CP09,Input,Driver Percentage Share,22.96
2026-06,Budget,6015,D016,CP06,Input,Driver Percentage Share,4.91
2026-06,Budget,6015,D016,CP01,Input,Driver Percentage Share,25.82
2026-06,Budget,6015,D016,CP08,Input,Driver Percentage Share,36.58
2026-06,Budget,6015,D016,CP07,Input,Driver Percentage Share,9.06
2026-06,Budget,6015,D016,CP09,Input,Driver Percentage Share,23.63
2026-06,Budget,6015,D017,CP05,Input,Driver Percentage Share,15.3
2026-06,Budget,6015,D017,CP02,Input,Driver Percentage Share,39.83
2026-06,Budget,6015,D017,CP07,Input,Driver Percentage Share,27.99
2026-06,Budget,6015,D017,CP09,Input,Driver Percentage Share,11.89
2026-06,Budget,6015,D017,CP08,Input,Driver Percentage Share,4.99
2026-06,Budget,6016,D001,CP02,Input,Driver Percentage Share,1.04
2026-06,Budget,6016,D001,CP03,Input,Driver Percentage Share,28.89
2026-06,Budget,6016,D001,CP04,Input,Driver Percentage Share,27.87
2026-06,Budget,6016,D001,CP06,Input,Driver Percentage Share,42.2
2026-06,Budget,6016,D002,CP02,Input,Driver Percentage Share,7.81
2026-06,Budget,6016,D002,CP09,Input,Driver Percentage Share,25.88
2026-06,Budget,6016,D002,CP07,Input,Driver Percentage Share,7.77
2026-06,Budget,6016,D002,CP08,Input,Driver Percentage Share,23.96
2026-06,Budget,6016,D002,CP01,Input,Driver Percentage Share,34.58
2026-06,Budget,6016,D003,CP01,Input,Driver Percentage Share,46.84
2026-06,Budget,6016,D003,CP03,Input,Driver Percentage Share,53.16
2026-06,Budget,6016,D004,CP09,Input,Driver Percentage Share,96.05
2026-06,Budget,6016,D004,CP05,Input,Driver Percentage Share,3.95
2026-06,Budget,6016,D005,CP09,Input,Driver Percentage Share,40.04
2026-06,Budget,6016,D005,CP05,Input,Driver Percentage Share,59.96
2026-06,Budget,6016,D006,CP01,Input,Driver Percentage Share,38.29
2026-06,Budget,6016,D006,CP04,Input,Driver Percentage Share,12.42
2026-06,Budget,6016,D006,CP03,Input,Driver Percentage Share,22.61
2026-06,Budget,6016,D006,CP09,Input,Driver Percentage Share,5.92
2026-06,Budget,6016,D006,CP05,Input,Driver Percentage Share,20.76
2026-06,Budget,6016,D007,CP09,Input,Driver Percentage Share,26.78
2026-06,Budget,6016,D007,CP06,Input,Driver Percentage Share,36.1
2026-06,Budget,6016,D007,CP05,Input,Driver Percentage Share,34.77
2026-06,Budget,6016,D007,CP07,Input,Driver Percentage Share,2.35
2026-06,Budget,6016,D008,CP04,Input,Driver Percentage Share,26.47
2026-06,Budget,6016,D008,CP03,Input,Driver Percentage Share,73.53
2026-06,Budget,6016,D009,CP09,Input,Driver Percentage Share,32.35
2026-06,Budget,6016,D009,CP04,Input,Driver Percentage Share,11.58
2026-06,Budget,6016,D009,CP05,Input,Driver Percentage Share,56.07
2026-06,Budget,6016,D010,CP09,Input,Driver Percentage Share,28.63
2026-06,Budget,6016,D010,CP05,Input,Driver Percentage Share,71.37
2026-06,Budget,6016,D011,CP07,Input,Driver Percentage Share,36.88
2026-06,Budget,6016,D011,CP08,Input,Driver Percentage Share,26.41
2026-06,Budget,6016,D011,CP01,Input,Driver Percentage Share,36.71
2026-06,Budget,6016,D012,CP09,Input,Driver Percentage Share,41.1
2026-06,Budget,6016,D012,CP04,Input,Driver Percentage Share,17.58
2026-06,Budget,6016,D012,CP01,Input,Driver Percentage Share,41.32
2026-06,Budget,6016,D013,CP06,Input,Driver Percentage Share,42.66
2026-06,Budget,6016,D013,CP03,Input,Driver Percentage Share,16.43
2026-06,Budget,6016,D013,CP04,Input,Driver Percentage Share,40.91
2026-06,Budget,6016,D014,CP01,Input,Driver Percentage Share,26.05
2026-06,Budget,6016,D014,CP04,Input,Driver Percentage Share,33.52
2026-06,Budget,6016,D014,CP09,Input,Driver Percentage Share,19.93
2026-06,Budget,6016,D014,CP03,Input,Driver Percentage Share,16.14
2026-06,Budget,6016,D014,CP07,Input,Driver Percentage Share,4.36
2026-06,Budget,6016,D015,CP05,Input,Driver Percentage Share,17.39
2026-06,Budget,6016,D015,CP03,Input,Driver Percentage Share,6.23
2026-06,Budget,6016,D015,CP07,Input,Driver Percentage Share,62.26
2026-06,Budget,6016,D015,CP02,Input,Driver Percentage Share,14.12
2026-06,Budget,6016,D016,CP02,Input,Driver Percentage Share,37.55
2026-06,Budget,6016,D016,CP03,Input,Driver Percentage Share,62.45
2026-06,Budget,6016,D017,CP02,Input,Driver Percentage Share,17.38
2026-06,Budget,6016,D017,CP06,Input,Driver Percentage Share,19.15
2026-06,Budget,6016,D017,CP08,Input,Driver Percentage Share,28.26
2026-06,Budget,6016,D017,CP05,Input,Driver Percentage Share,5.38
2026-06,Budget,6016,D017,CP03,Input,Driver Percentage Share,29.83
2026-06,Budget,6017,D001,CP03,Input,Driver Percentage Share,20.52
2026-06,Budget,6017,D001,CP06,Input,Driver Percentage Share,32.82
2026-06,Budget,6017,D001,CP07,Input,Driver Percentage Share,14.98
2026-06,Budget,6017,D001,CP08,Input,Driver Percentage Share,22.04
2026-06,Budget,6017,D001,CP05,Input,Driver Percentage Share,9.64
2026-06,Budget,6017,D002,CP03,Input,Driver Percentage Share,32.37
2026-06,Budget,6017,D002,CP09,Input,Driver Percentage Share,15.25
2026-06,Budget,6017,D002,CP04,Input,Driver Percentage Share,52.38
2026-06,Budget,6017,D003,CP04,Input,Driver Percentage Share,7.41
2026-06,Budget,6017,D003,CP07,Input,Driver Percentage Share,39.93
2026-06,Budget,6017,D003,CP06,Input,Driver Percentage Share,32.33
2026-06,Budget,6017,D003,CP09,Input,Driver Percentage Share,20.33
2026-06,Budget,6017,D004,CP07,Input,Driver Percentage Share,33.98
2026-06,Budget,6017,D004,CP04,Input,Driver Percentage Share,37.53
2026-06,Budget,6017,D004,CP03,Input,Driver Percentage Share,16.1
2026-06,Budget,6017,D004,CP06,Input,Driver Percentage Share,12.39
2026-06,Budget,6017,D005,CP02,Input,Driver Percentage Share,43.58
2026-06,Budget,6017,D005,CP09,Input,Driver Percentage Share,56.42
2026-06,Budget,6017,D006,CP01,Input,Driver Percentage Share,14.13
2026-06,Budget,6017,D006,CP02,Input,Driver Percentage Share,45.93
2026-06,Budget,6017,D006,CP06,Input,Driver Percentage Share,39.94
2026-06,Budget,6017,D007,CP07,Input,Driver Percentage Share,48.22
2026-06,Budget,6017,D007,CP03,Input,Driver Percentage Share,51.78
2026-06,Budget,6017,D008,CP07,Input,Driver Percentage Share,40.35
2026-06,Budget,6017,D008,CP01,Input,Driver Percentage Share,59.65
2026-06,Budget,6017,D009,CP07,Input,Driver Percentage Share,24.84
2026-06,Budget,6017,D009,CP06,Input,Driver Percentage Share,75.16
2026-06,Budget,6017,D010,CP08,Input,Driver Percentage Share,43.34
2026-06,Budget,6017,D010,CP03,Input,Driver Percentage Share,56.66
2026-06,Budget,6017,D011,CP03,Input,Driver Percentage Share,36.41
2026-06,Budget,6017,D011,CP02,Input,Driver Percentage Share,22.28
2026-06,Budget,6017,D011,CP09,Input,Driver Percentage Share,41.31
2026-06,Budget,6017,D012,CP08,Input,Driver Percentage Share,9.5
2026-06,Budget,6017,D012,CP07,Input,Driver Percentage Share,19.09
2026-06,Budget,6017,D012,CP02,Input,Driver Percentage Share,23.38
2026-06,Budget,6017,D012,CP03,Input,Driver Percentage Share,23.92
2026-06,Budget,6017,D012,CP01,Input,Driver Percentage Share,24.11
2026-06,Budget,6017,D013,CP05,Input,Driver Percentage Share,12.26
2026-06,Budget,6017,D013,CP08,Input,Driver Percentage Share,42.48
2026-06,Budget,6017,D013,CP03,Input,Driver Percentage Share,32.74
2026-06,Budget,6017,D013,CP07,Input,Driver Percentage Share,12.52
2026-06,Budget,6017,D014,CP09,Input,Driver Percentage Share,61.83
2026-06,Budget,6017,D014,CP01,Input,Driver Percentage Share,4.19
2026-06,Budget,6017,D014,CP04,Input,Driver Percentage Share,0.43
2026-06,Budget,6017,D014,CP05,Input,Driver Percentage Share,33.55
2026-06,Budget,6017,D015,CP06,Input,Driver Percentage Share,58.1
2026-06,Budget,6017,D015,CP02,Input,Driver Percentage Share,12.15
2026-06,Budget,6017,D015,CP01,Input,Driver Percentage Share,23.14
2026-06,Budget,6017,D015,CP03,Input,Driver Percentage Share,6.61
2026-06,Budget,6017,D016,CP04,Input,Driver Percentage Share,17.48
2026-06,Budget,6017,D016,CP02,Input,Driver Percentage Share,38.85
2026-06,Budget,6017,D016,CP05,Input,Driver Percentage Share,0.29
2026-06,Budget,6017,D016,CP07,Input,Driver Percentage Share,32.74
2026-06,Budget,6017,D016,CP08,Input,Driver Percentage Share,10.64
2026-06,Budget,6017,D017,CP07,Input,Driver Percentage Share,26.68
2026-06,Budget,6017,D017,CP06,Input,Driver Percentage Share,16.04
2026-06,Budget,6017,D017,CP03,Input,Driver Percentage Share,8.06
2026-06,Budget,6017,D017,CP09,Input,Driver Percentage Share,29.59
2026-06,Budget,6017,D017,CP04,Input,Driver Percentage Share,19.63
2026-06,Budget,6018,D001,CP03,Input,Driver Percentage Share,0.29
2026-06,Budget,6018,D001,CP09,Input,Driver Percentage Share,44.31
2026-06,Budget,6018,D001,CP08,Input,Driver Percentage Share,35.56
2026-06,Budget,6018,D001,CP06,Input,Driver Percentage Share,5.55
2026-06,Budget,6018,D001,CP04,Input,Driver Percentage Share,14.29
2026-06,Budget,6018,D002,CP07,Input,Driver Percentage Share,32.19
2026-06,Budget,6018,D002,CP09,Input,Driver Percentage Share,3.07
2026-06,Budget,6018,D002,CP06,Input,Driver Percentage Share,64.74
2026-06,Budget,6018,D003,CP05,Input,Driver Percentage Share,17.48
2026-06,Budget,6018,D003,CP02,Input,Driver Percentage Share,24.04
2026-06,Budget,6018,D003,CP04,Input,Driver Percentage Share,4.49
2026-06,Budget,6018,D003,CP07,Input,Driver Percentage Share,26.48
2026-06,Budget,6018,D003,CP09,Input,Driver Percentage Share,27.51
2026-06,Budget,6018,D004,CP09,Input,Driver Percentage Share,40.42
2026-06,Budget,6018,D004,CP07,Input,Driver Percentage Share,6.43
2026-06,Budget,6018,D004,CP02,Input,Driver Percentage Share,17.55
2026-06,Budget,6018,D004,CP01,Input,Driver Percentage Share,0.7
2026-06,Budget,6018,D004,CP06,Input,Driver Percentage Share,34.9
2026-06,Budget,6018,D005,CP06,Input,Driver Percentage Share,56.97
2026-06,Budget,6018,D005,CP07,Input,Driver Percentage Share,43.03
2026-06,Budget,6018,D006,CP08,Input,Driver Percentage Share,39.6
2026-06,Budget,6018,D006,CP05,Input,Driver Percentage Share,12.89
2026-06,Budget,6018,D006,CP03,Input,Driver Percentage Share,7.93
2026-06,Budget,6018,D006,CP04,Input,Driver Percentage Share,26.6
2026-06,Budget,6018,D006,CP01,Input,Driver Percentage Share,12.98
