vGBL Period,vGBL Version,vGBL Account,vGBL Cost Centre,vCST Cost Pool,vCST Service Line,vCST Account Config Measure,vAmount
2026-06,Budget,6016,D006,Input,Input,Amount,541735
2026-06,Budget,6016,D007,Input,Input,Amount,497592
2026-06,Budget,6016,D008,Input,Input,Amount,198263
2026-06,Budget,6016,D009,Input,Input,Amount,565920
2026-06,Budget,6016,D010,Input,Input,Amount,327824
2026-06,Budget,6016,D011,Input,Input,Amount,496583
2026-06,Budget,6016,D012,Input,Input,Amount,166262
2026-06,Budget,6016,D013,Input,Input,Amount,49969
2026-06,Budget,6016,D014,Input,Input,Amount,133408
2026-06,Budget,6016,D015,Input,Input,Amount,574752
2026-06,Budget,6016,D016,Input,Input,Amount,343768
2026-06,Budget,6016,D017,Input,Input,Amount,170897
2026-06,Budget,6017,D001,Input,Input,Amount,221392
2026-06,Budget,6017,D002,Input,Input,Amount,114336
2026-06,Budget,6017,D003,Input,Input,Amount,188309
2026-06,Budget,6017,D004,Input,Input,Amount,58275
2026-06,Budget,6017,D005,Input,Input,Amount,563809
2026-06,Budget,6017,D006,Input,Input,Amount,450807
2026-06,Budget,6017,D007,Input,Input,Amount,68835
2026-06,Budget,6017,D008,Input,Input,Amount,272639
2026-06,Budget,6017,D009,Input,Input,Amount,111913
2026-06,Budget,6017,D010,Input,Input,Amount,568569
2026-06,Budget,6017,D011,Input,Input,Amount,162069
2026-06,Budget,6017,D012,Input,Input,Amount,75467
2026-06,Budget,6017,D013,Input,Input,Amount,345460
2026-06,Budget,6017,D014,Input,Input,Amount,345828
2026-06,Budget,6017,D015,Input,Input,Amount,255494
2026-06,Budget,6017,D016,Input,Input,Amount,627903
2026-06,Budget,6017,D017,Input,Input,Amount,592118
2026-06,Budget,6018,D001,Input,Input,Amount,585601
2026-06,Budget,6018,D002,Input,Input,Amount,184416
2026-06,Budget,6018,D003,Input,Input,Amount,54092
2026-06,Budget,6018,D004,Input,Input,Amount,623226
2026-06,Budget,6018,D005,Input,Input,Amount,295515
2026-06,Budget,6018,D006,Input,Input,Amount,251335
2026-06,Budget,6018,D007,Input,Input,Amount,351269
2026-06,Budget,6018,D008,Input,Input,Amount,432499
2026-06,Budget,6018,D009,Input,Input,Amount,566992
2026-06,Budget,6018,D010,Input,Input,Amount,211840
2026-06,Budget,6018,D011,Input,Input,Amount,360558
2026-06,Budget,6018,D012,Input,Input,Amount,462838
2026-06,Budget,6018,D013,Input,Input,Amount,128274
2026-06,Budget,6018,D014,Input,Input,Amount,308825
2026-06,Budget,6018,D015,Input,Input,Amount,621176
2026-06,Budget,6018,D016,Input,Input,Amount,502275
2026-06,Budget,6018,D017,Input,Input,Amount,459441
2026-06,Budget,6019,D001,Input,Input,Amount,458610
2026-06,Budget,6019,D002,Input,Input,Amount,585883
2026-06,Budget,6019,D003,Input,Input,Amount,484924
2026-06,Budget,6019,D004,Input,Input,Amount,67760
2026-06,Budget,6019,D005,Input,Input,Amount,233256
2026-06,Budget,6019,D006,Input,Input,Amount,501264
2026-06,Budget,6019,D007,Input,Input,Amount,78552
2026-06,Budget,6019,D008,Input,Input,Amount,500175
2026-06,Budget,6019,D009,Input,Input,Amount,46511
2026-06,Budget,6019,D010,Input,Input,Amount,475999
2026-06,Budget,6019,D011,Input,Input,Amount,596285
2026-06,Budget,6019,D012,Input,Input,Amount,248319
2026-06,Budget,6019,D013,Input,Input,Amount,561032
2026-06,Budget,6019,D014,Input,Input,Amount,137595
2026-06,Budget,6019,D015,Input,Input,Amount,194684
2026-06,Budget,6019,D016,Input,Input,Amount,437200
2026-06,Budget,6019,D017,Input,Input,Amount,580004
2026-06,Budget,6020,D001,Input,Input,Amount,80008
2026-06,Budget,6020,D002,Input,Input,Amount,218968
2026-06,Budget,6020,D003,Input,Input,Amount,251039
2026-06,Budget,6020,D004,Input,Input,Amount,436425
2026-06,Budget,6020,D005,Input,Input,Amount,371092
2026-06,Budget,6020,D006,Input,Input,Amount,290123
2026-06,Budget,6020,D007,Input,Input,Amount,348952
2026-06,Budget,6020,D008,Input,Input,Amount,390767
2026-06,Budget,6020,D009,Input,Input,Amount,613863
2026-06,Budget,6020,D010,Input,Input,Amount,491850
2026-06,Budget,6020,D011,Input,Input,Amount,192279
2026-06,Budget,6020,D012,Input,Input,Amount,552754
2026-06,Budget,6020,D013,Input,Input,Amount,598558
2026-06,Budget,6020,D014,Input,Input,Amount,577210
2026-06,Budget,6020,D015,Input,Input,Amount,41599
2026-06,Budget,6020,D016,Input,Input,Amount,186536
2026-06,Budget,6020,D017,Input,Input,Amount,228295
2026-06,Budget,6021,D001,Input,Input,Amount,290957
2026-06,Budget,6021,D002,Input,Input,Amount,554487
2026-06,Budget,6021,D003,Input,Input,Amount,346875
2026-06,Budget,6021,D004,Input,Input,Amount,628054
2026-06,Budget,6021,D005,Input,Input,Amount,262714
2026-06,Budget,6021,D006,Input,Input,Amount,371821
2026-06,Budget,6021,D007,Input,Input,Amount,419310
2026-06,Budget,6021,D008,Input,Input,Amount,552863
2026-06,Budget,6021,D009,Input,Input,Amount,314430
2026-06,Budget,6021,D010,Input,Input,Amount,321158
2026-06,Budget,6021,D011,Input,Input,Amount,346866
2026-06,Budget,6021,D012,Input,Input,Amount,139972
2026-06,Budget,6021,D013,Input,Input,Amount,368803
2026-06,Budget,6021,D014,Input,Input,Amount,502674
2026-06,Budget,6021,D015,Input,Input,Amount,499981
2026-06,Budget,6021,D016,Input,Input,Amount,159676
2026-06,Budget,6021,D017,Input,Input,Amount,503266
2026-06,Budget,6022,D001,Input,Input,Amount,627798
2026-06,Budget,6022,D002,Input,Input,Amount,528205
2026-06,Budget,6022,D003,Input,Input,Amount,397057
2026-06,Budget,6022,D004,Input,Input,Amount,546284
2026-06,Budget,6022,D005,Input,Input,Amount,157422
2026-06,Budget,6022,D006,Input,Input,Amount,470768
2026-06,Budget,6022,D007,Input,Input,Amount,621547
2026-06,Budget,6022,D008,Input,Input,Amount,510646
2026-06,Budget,6022,D009,Input,Input,Amount,544105
2026-06,Budget,6022,D010,Input,Input,Amount,37617
2026-06,Budget,6022,D011,Input,Input,Amount,143382
2026-06,Budget,6022,D012,Input,Input,Amount,118733
2026-06,Budget,6022,D013,Input,Input,Amount,211895
2026-06,Budget,6022,D014,Input,Input,Amount,212847
2026-06,Budget,6022,D015,Input,Input,Amount,189097
2026-06,Budget,6022,D016,Input,Input,Amount,530631
2026-06,Budget,6022,D017,Input,Input,Amount,329725
2026-06,Budget,6023,D001,Input,Input,Amount,97249
2026-06,Budget,6023,D002,Input,Input,Amount,155409
2026-06,Budget,6023,D003,Input,Input,Amount,391953
2026-06,Budget,6023,D004,Input,Input,Amount,518782
2026-06,Budget,6023,D005,Input,Input,Amount,441936
2026-06,Budget,6023,D006,Input,Input,Amount,497689
2026-06,Budget,6023,D007,Input,Input,Amount,154236
2026-06,Budget,6023,D008,Input,Input,Amount,188094
2026-06,Budget,6023,D009,Input,Input,Amount,552609
2026-06,Budget,6023,D010,Input,Input,Amount,47255
2026-06,Budget,6023,D011,Input,Input,Amount,522362
2026-06,Budget,6023,D012,Input,Input,Amount,89832
2026-06,Budget,6023,D013,Input,Input,Amount,418350
2026-06,Budget,6023,D014,Input,Input,Amount,472714
2026-06,Budget,6023,D015,Input,Input,Amount,38901
2026-06,Budget,6023,D016,Input,Input,Amount,388254
2026-06,Budget,6023,D017,Input,Input,Amount,243919
2026-06,Budget,6024,D001,Input,Input,Amount,345819
2026-06,Budget,6024,D002,Input,Input,Amount,328596
2026-06,Budget,6024,D003,Input,Input,Amount,37841
2026-06,Budget,6024,D004,Input,Input,Amount,391557
2026-06,Budget,6024,D005,Input,Input,Amount,110433
2026-06,Budget,6024,D006,Input,Input,Amount,251777
2026-06,Budget,6024,D007,Input,Input,Amount,556165
2026-06,Budget,6024,D008,Input,Input,Amount,355950
2026-06,Budget,6024,D009,Input,Input,Amount,539102
2026-06,Budget,6024,D010,Input,Input,Amount,252357
2026-06,Budget,6024,D011,Input,Input,Amount,498308
2026-06,Budget,6024,D012,Input,Input,Amount,380541
2026-06,Budget,6024,D013,Input,Input,Amount,368341
2026-06,Budget,6024,D014,Input,Input,Amount,559906
2026-06,Budget,6024,D015,Input,Input,Amount,183131
2026-06,Budget,6024,D016,Input,Input,Amount,109167
2026-06,Budget,6024,D017,Input,Input,Amount,610845
2026-06,Budget,6025,D001,Input,Input,Amount,466765
2026-06,Budget,6025,D002,Input,Input,Amount,384677
2026-06,Budget,6025,D003,Input,Input,Amount,147660
2026-06,Budget,6025,D004,Input,Input,Amount,530662
2026-06,Budget,6025,D005,Input,Input,Amount,449151
2026-06,Budget,6025,D006,Input,Input,Amount,581026
2026-06,Budget,6025,D007,Input,Input,Amount,581752
2026-06,Budget,6025,D008,Input,Input,Amount,430697
2026-06,Budget,6025,D009,Input,Input,Amount,410862
2026-06,Budget,6025,D010,Input,Input,Amount,439052
2026-06,Budget,6025,D011,Input,Input,Amount,494808
2026-06,Budget,6025,D012,Input,Input,Amount,174655
2026-06,Budget,6025,D013,Input,Input,Amount,131145
2026-06,Budget,6025,D014,Input,Input,Amount,323745
2026-06,Budget,6025,D015,Input,Input,Amount,311122
2026-06,Budget,6025,D016,Input,Input,Amount,449742
2026-06,Budget,6025,D017,Input,Input,Amount,415708
2026-06,Budget,6026,D001,Input,Input,Amount,255310
2026-06,Budget,6026,D002,Input,Input,Amount,424624
2026-06,Budget,6026,D003,Input,Input,Amount,159738
2026-06,Budget,6026,D004,Input,Input,Amount,207374
2026-06,Budget,6026,D005,Input,Input,Amount,549677
2026-06,Budget,6026,D006,Input,Input,Amount,135863
2026-06,Budget,6026,D007,Input,Input,Amount,37488
2026-06,Budget,6026,D008,Input,Input,Amount,100310
2026-06,Budget,6026,D009,Input,Input,Amount,560462
2026-06,Budget,6026,D010,Input,Input,Amount,110698
2026-06,Budget,6026,D011,Input,Input,Amount,433248
2026-06,Budget,6026,D012,Input,Input,Amount,550205
2026-06,Budget,6026,D013,Input,Input,Amount,74702
2026-06,Budget,6026,D014,Input,Input,Amount,84496
2026-06,Budget,6026,D015,Input,Input,Amount,526269
2026-06,Budget,6026,D016,Input,Input,Amount,243058
2026-06,Budget,6026,D017,Input,Input,Amount,527267
2026-07,Budget,4001,D001,Input,Input,Amount,609819
2026-07,Budget,4001,D002,Input,Input,Amount,599445
2026-07,Budget,4001,D003,Input,Input,Amount,618284
2026-07,Budget,4001,D004,Input,Input,Amount,584453
2026-07,Budget,4001,D005,Input,Input,Amount,585372
2026-07,Budget,4001,D006,Input,Input,Amount,600590
2026-07,Budget,4001,D007,Input,Input,Amount,584754
2026-07,Budget,4001,D008,Input,Input,Amount,588680
2026-07,Budget,4001,D009,Input,Input,Amount,620086
2026-07,Budget,4001,D010,Input,Input,Amount,587564
2026-07,Budget,4001,D011,Input,Input,Amount,325604
2026-07,Budget,4001,D012,Input,Input,Amount,258626
2026-07,Budget,4001,D013,Input,Input,Amount,53236
2026-07,Budget,4001,D014,Input,Input,Amount,531175
2026-07,Budget,4001,D015,Input,Input,Amount,593909
2026-07,Budget,4001,D016,Input,Input,Amount,303595
2026-07,Budget,4001,D017,Input,Input,Amount,601630
2026-07,Budget,4002,D001,Input,Input,Amount,598694
2026-07,Budget,4002,D002,Input,Input,Amount,594267
2026-07,Budget,4002,D003,Input,Input,Amount,611246
2026-07,Budget,4002,D004,Input,Input,Amount,624250
2026-07,Budget,4002,D005,Input,Input,Amount,607474
2026-07,Budget,4002,D006,Input,Input,Amount,595642
2026-07,Budget,4002,D007,Input,Input,Amount,580610
2026-07,Budget,4002,D008,Input,Input,Amount,602872
2026-07,Budget,4002,D009,Input,Input,Amount,622858
2026-07,Budget,4002,D010,Input,Input,Amount,587014
2026-07,Budget,4002,D011,Input,Input,Amount,596886
2026-07,Budget,4002,D012,Input,Input,Amount,361851
2026-07,Budget,4002,D013,Input,Input,Amount,66723
2026-07,Budget,4002,D014,Input,Input,Amount,189793
2026-07,Budget,4002,D015,Input,Input,Amount,587691
2026-07,Budget,4002,D016,Input,Input,Amount,401370
2026-07,Budget,4002,D017,Input,Input,Amount,215594
2026-07,Budget,4003,D001,Input,Input,Amount,607722
2026-07,Budget,4003,D002,Input,Input,Amount,583832
2026-07,Budget,4003,D003,Input,Input,Amount,612954
2026-07,Budget,4003,D004,Input,Input,Amount,595414
2026-07,Budget,4003,D005,Input,Input,Amount,623081
2026-07,Budget,4003,D006,Input,Input,Amount,597407
2026-07,Budget,4003,D007,Input,Input,Amount,610034
2026-07,Budget,4003,D008,Input,Input,Amount,584508
2026-07,Budget,4003,D009,Input,Input,Amount,614664
2026-07,Budget,4003,D010,Input,Input,Amount,628655
2026-07,Budget,4003,D011,Input,Input,Amount,202546
2026-07,Budget,4003,D012,Input,Input,Amount,592587
2026-07,Budget,4003,D013,Input,Input,Amount,415542
2026-07,Budget,4003,D014,Input,Input,Amount,184227
2026-07,Budget,4003,D015,Input,Input,Amount,107708
2026-07,Budget,4003,D016,Input,Input,Amount,313515
2026-07,Budget,4003,D017,Input,Input,Amount,140006
2026-07,Budget,4004,D001,Input,Input,Amount,178824
2026-07,Budget,4004,D002,Input,Input,Amount,466309
2026-07,Budget,4004,D003,Input,Input,Amount,87136
2026-07,Budget,4004,D004,Input,Input,Amount,303732
2026-07,Budget,4004,D005,Input,Input,Amount,298134
2026-07,Budget,4004,D006,Input,Input,Amount,148924
2026-07,Budget,4004,D007,Input,Input,Amount,96683
2026-07,Budget,4004,D008,Input,Input,Amount,112493
2026-07,Budget,4004,D009,Input,Input,Amount,465773
2026-07,Budget,4004,D010,Input,Input,Amount,215878
2026-07,Budget,4004,D011,Input,Input,Amount,43126
2026-07,Budget,4004,D012,Input,Input,Amount,339570
2026-07,Budget,4004,D013,Input,Input,Amount,152494
2026-07,Budget,4004,D014,Input,Input,Amount,451375
2026-07,Budget,4004,D015,Input,Input,Amount,400938
2026-07,Budget,4004,D016,Input,Input,Amount,376031
2026-07,Budget,4004,D017,Input,Input,Amount,443247
2026-07,Budget,4005,D001,Input,Input,Amount,303045
2026-07,Budget,4005,D002,Input,Input,Amount,155523
2026-07,Budget,4005,D003,Input,Input,Amount,562609
2026-07,Budget,4005,D004,Input,Input,Amount,146521
2026-07,Budget,4005,D005,Input,Input,Amount,189400
2026-07,Budget,4005,D006,Input,Input,Amount,568377
2026-07,Budget,4005,D007,Input,Input,Amount,384293
2026-07,Budget,4005,D008,Input,Input,Amount,357470
2026-07,Budget,4005,D009,Input,Input,Amount,311232
2026-07,Budget,4005,D010,Input,Input,Amount,591987
2026-07,Budget,4005,D011,Input,Input,Amount,325890
2026-07,Budget,4005,D012,Input,Input,Amount,589924
2026-07,Budget,4005,D013,Input,Input,Amount,35387
2026-07,Budget,4005,D014,Input,Input,Amount,61358
2026-07,Budget,4005,D015,Input,Input,Amount,238111
2026-07,Budget,4005,D016,Input,Input,Amount,150076
2026-07,Budget,4005,D017,Input,Input,Amount,317161
2026-07,Budget,5001,D001,Input,Input,Amount,375651
2026-07,Budget,5001,D002,Input,Input,Amount,367957
2026-07,Budget,5001,D003,Input,Input,Amount,364807
2026-07,Budget,5001,D004,Input,Input,Amount,356461
2026-07,Budget,5001,D005,Input,Input,Amount,368251
2026-07,Budget,5001,D006,Input,Input,Amount,355938
2026-07,Budget,5001,D007,Input,Input,Amount,370708
2026-07,Budget,5001,D008,Input,Input,Amount,346009
2026-07,Budget,5001,D009,Input,Input,Amount,330512
2026-07,Budget,5001,D010,Input,Input,Amount,366256
2026-07,Budget,5001,D011,Input,Input,Amount,364537
2026-07,Budget,5001,D012,Input,Input,Amount,132784
2026-07,Budget,5001,D013,Input,Input,Amount,192818
2026-07,Budget,5001,D014,Input,Input,Amount,425202
2026-07,Budget,5001,D015,Input,Input,Amount,290909
2026-07,Budget,5001,D016,Input,Input,Amount,269440
2026-07,Budget,5001,D017,Input,Input,Amount,236293
2026-07,Budget,5002,D001,Input,Input,Amount,377874
2026-07,Budget,5002,D002,Input,Input,Amount,378217
2026-07,Budget,5002,D003,Input,Input,Amount,340317
2026-07,Budget,5002,D004,Input,Input,Amount,337856
2026-07,Budget,5002,D005,Input,Input,Amount,367042
2026-07,Budget,5002,D006,Input,Input,Amount,338577
2026-07,Budget,5002,D007,Input,Input,Amount,366896
2026-07,Budget,5002,D008,Input,Input,Amount,354217
2026-07,Budget,5002,D009,Input,Input,Amount,373769
2026-07,Budget,5002,D010,Input,Input,Amount,340187
2026-07,Budget,5002,D011,Input,Input,Amount,169314
2026-07,Budget,5002,D012,Input,Input,Amount,120151
2026-07,Budget,5002,D013,Input,Input,Amount,192029
2026-07,Budget,5002,D014,Input,Input,Amount,357612
2026-07,Budget,5002,D015,Input,Input,Amount,73742
2026-07,Budget,5002,D016,Input,Input,Amount,30312
2026-07,Budget,5002,D017,Input,Input,Amount,495917
2026-07,Budget,5003,D001,Input,Input,Amount,366422
2026-07,Budget,5003,D002,Input,Input,Amount,365533
2026-07,Budget,5003,D003,Input,Input,Amount,333727
2026-07,Budget,5003,D004,Input,Input,Amount,367334
2026-07,Budget,5003,D005,Input,Input,Amount,364261
2026-07,Budget,5003,D006,Input,Input,Amount,374019
2026-07,Budget,5003,D007,Input,Input,Amount,336552
2026-07,Budget,5003,D008,Input,Input,Amount,348676
2026-07,Budget,5003,D009,Input,Input,Amount,366346
2026-07,Budget,5003,D010,Input,Input,Amount,347848
2026-07,Budget,5003,D011,Input,Input,Amount,278659
2026-07,Budget,5003,D012,Input,Input,Amount,493612
2026-07,Budget,5003,D013,Input,Input,Amount,299983
2026-07,Budget,5003,D014,Input,Input,Amount,279651
2026-07,Budget,5003,D015,Input,Input,Amount,186120
2026-07,Budget,5003,D016,Input,Input,Amount,123017
2026-07,Budget,5003,D017,Input,Input,Amount,130556
2026-07,Budget,6001,D001,Input,Input,Amount,108376
2026-07,Budget,6001,D002,Input,Input,Amount,68994
2026-07,Budget,6001,D003,Input,Input,Amount,98281
2026-07,Budget,6001,D004,Input,Input,Amount,81135
2026-07,Budget,6001,D005,Input,Input,Amount,85733
2026-07,Budget,6001,D006,Input,Input,Amount,107303
2026-07,Budget,6001,D007,Input,Input,Amount,69801
2026-07,Budget,6001,D008,Input,Input,Amount,75338
2026-07,Budget,6001,D009,Input,Input,Amount,84620
2026-07,Budget,6001,D010,Input,Input,Amount,83465
2026-07,Budget,6001,D011,Input,Input,Amount,59561
2026-07,Budget,6001,D012,Input,Input,Amount,85077
2026-07,Budget,6001,D013,Input,Input,Amount,557361
2026-07,Budget,6001,D014,Input,Input,Amount,208425
2026-07,Budget,6001,D015,Input,Input,Amount,375413
2026-07,Budget,6001,D016,Input,Input,Amount,590936
2026-07,Budget,6001,D017,Input,Input,Amount,514885
2026-07,Budget,6002,D001,Input,Input,Amount,112081
2026-07,Budget,6002,D002,Input,Input,Amount,114019
2026-07,Budget,6002,D003,Input,Input,Amount,70250
2026-07,Budget,6002,D004,Input,Input,Amount,102940
2026-07,Budget,6002,D005,Input,Input,Amount,82089
2026-07,Budget,6002,D006,Input,Input,Amount,84660
2026-07,Budget,6002,D007,Input,Input,Amount,100234
2026-07,Budget,6002,D008,Input,Input,Amount,93716
2026-07,Budget,6002,D009,Input,Input,Amount,108475
2026-07,Budget,6002,D010,Input,Input,Amount,104638
2026-07,Budget,6002,D011,Input,Input,Amount,418636
2026-07,Budget,6002,D012,Input,Input,Amount,165114
2026-07,Budget,6002,D013,Input,Input,Amount,339246
2026-07,Budget,6002,D014,Input,Input,Amount,184844
2026-07,Budget,6002,D015,Input,Input,Amount,50278
2026-07,Budget,6002,D016,Input,Input,Amount,310896
2026-07,Budget,6002,D017,Input,Input,Amount,519963
2026-07,Budget,6003,D001,Input,Input,Amount,96894
2026-07,Budget,6003,D002,Input,Input,Amount,85552
2026-07,Budget,6003,D003,Input,Input,Amount,77178
2026-07,Budget,6003,D004,Input,Input,Amount,103962
2026-07,Budget,6003,D005,Input,Input,Amount,78386
2026-07,Budget,6003,D006,Input,Input,Amount,94964
2026-07,Budget,6003,D007,Input,Input,Amount,78969
2026-07,Budget,6003,D008,Input,Input,Amount,100600
2026-07,Budget,6003,D009,Input,Input,Amount,71788
2026-07,Budget,6003,D010,Input,Input,Amount,78803
2026-07,Budget,6003,D011,Input,Input,Amount,197634
2026-07,Budget,6003,D012,Input,Input,Amount,462951
2026-07,Budget,6003,D013,Input,Input,Amount,303377
2026-07,Budget,6003,D014,Input,Input,Amount,450070
2026-07,Budget,6003,D015,Input,Input,Amount,170523
2026-07,Budget,6003,D016,Input,Input,Amount,442968
2026-07,Budget,6003,D017,Input,Input,Amount,576608
2026-07,Budget,6004,D001,Input,Input,Amount,75144
2026-07,Budget,6004,D002,Input,Input,Amount,68746
2026-07,Budget,6004,D003,Input,Input,Amount,69490
2026-07,Budget,6004,D004,Input,Input,Amount,67604
2026-07,Budget,6004,D005,Input,Input,Amount,108891
2026-07,Budget,6004,D006,Input,Input,Amount,85720
2026-07,Budget,6004,D007,Input,Input,Amount,98153
2026-07,Budget,6004,D008,Input,Input,Amount,111107
2026-07,Budget,6004,D009,Input,Input,Amount,73800
2026-07,Budget,6004,D010,Input,Input,Amount,112029
2026-07,Budget,6004,D011,Input,Input,Amount,200729
2026-07,Budget,6004,D012,Input,Input,Amount,393472
2026-07,Budget,6004,D013,Input,Input,Amount,105685
2026-07,Budget,6004,D014,Input,Input,Amount,413544
2026-07,Budget,6004,D015,Input,Input,Amount,272028
2026-07,Budget,6004,D016,Input,Input,Amount,271068
2026-07,Budget,6004,D017,Input,Input,Amount,464101
2026-07,Budget,6005,D001,Input,Input,Amount,77445
2026-07,Budget,6005,D002,Input,Input,Amount,68286
2026-07,Budget,6005,D003,Input,Input,Amount,103996
2026-07,Budget,6005,D004,Input,Input,Amount,105591
2026-07,Budget,6005,D005,Input,Input,Amount,111936
2026-07,Budget,6005,D006,Input,Input,Amount,114274
2026-07,Budget,6005,D007,Input,Input,Amount,82380
2026-07,Budget,6005,D008,Input,Input,Amount,84825
2026-07,Budget,6005,D009,Input,Input,Amount,82332
2026-07,Budget,6005,D010,Input,Input,Amount,87471
2026-07,Budget,6005,D011,Input,Input,Amount,476000
2026-07,Budget,6005,D012,Input,Input,Amount,101722
2026-07,Budget,6005,D013,Input,Input,Amount,447351
2026-07,Budget,6005,D014,Input,Input,Amount,490779
2026-07,Budget,6005,D015,Input,Input,Amount,294952
2026-07,Budget,6005,D016,Input,Input,Amount,115592
2026-07,Budget,6005,D017,Input,Input,Amount,222077
2026-07,Budget,6006,D001,Input,Input,Amount,226677
2026-07,Budget,6006,D002,Input,Input,Amount,352478
2026-07,Budget,6006,D003,Input,Input,Amount,39183
2026-07,Budget,6006,D004,Input,Input,Amount,391870
2026-07,Budget,6006,D005,Input,Input,Amount,31479
2026-07,Budget,6006,D006,Input,Input,Amount,246377
2026-07,Budget,6006,D007,Input,Input,Amount,409685
2026-07,Budget,6006,D008,Input,Input,Amount,456543
2026-07,Budget,6006,D009,Input,Input,Amount,352323
2026-07,Budget,6006,D010,Input,Input,Amount,62920
2026-07,Budget,6006,D011,Input,Input,Amount,133084
2026-07,Budget,6006,D012,Input,Input,Amount,97598
2026-07,Budget,6006,D013,Input,Input,Amount,434144
2026-07,Budget,6006,D014,Input,Input,Amount,588093
2026-07,Budget,6006,D015,Input,Input,Amount,124842
2026-07,Budget,6006,D016,Input,Input,Amount,311329
2026-07,Budget,6006,D017,Input,Input,Amount,619382
2026-07,Budget,6007,D001,Input,Input,Amount,145997
2026-07,Budget,6007,D002,Input,Input,Amount,314796
2026-07,Budget,6007,D003,Input,Input,Amount,68394
2026-07,Budget,6007,D004,Input,Input,Amount,299203
2026-07,Budget,6007,D005,Input,Input,Amount,143163
2026-07,Budget,6007,D006,Input,Input,Amount,242203
2026-07,Budget,6007,D007,Input,Input,Amount,73238
2026-07,Budget,6007,D008,Input,Input,Amount,316044
2026-07,Budget,6007,D009,Input,Input,Amount,328747
2026-07,Budget,6007,D010,Input,Input,Amount,90141
2026-07,Budget,6007,D011,Input,Input,Amount,556875
2026-07,Budget,6007,D012,Input,Input,Amount,321165
2026-07,Budget,6007,D013,Input,Input,Amount,183150
2026-07,Budget,6007,D014,Input,Input,Amount,350450
2026-07,Budget,6007,D015,Input,Input,Amount,39508
2026-07,Budget,6007,D016,Input,Input,Amount,493665
2026-07,Budget,6007,D017,Input,Input,Amount,350717
2026-07,Budget,6008,D001,Input,Input,Amount,462500
2026-07,Budget,6008,D002,Input,Input,Amount,437059
2026-07,Budget,6008,D003,Input,Input,Amount,157744
2026-07,Budget,6008,D004,Input,Input,Amount,326384
2026-07,Budget,6008,D005,Input,Input,Amount,517637
2026-07,Budget,6008,D006,Input,Input,Amount,518630
2026-07,Budget,6008,D007,Input,Input,Amount,625311
2026-07,Budget,6008,D008,Input,Input,Amount,422548
2026-07,Budget,6008,D009,Input,Input,Amount,202578
2026-07,Budget,6008,D010,Input,Input,Amount,199683
2026-07,Budget,6008,D011,Input,Input,Amount,287313
2026-07,Budget,6008,D012,Input,Input,Amount,567958
2026-07,Budget,6008,D013,Input,Input,Amount,357979
2026-07,Budget,6008,D014,Input,Input,Amount,80195
2026-07,Budget,6008,D015,Input,Input,Amount,498706
2026-07,Budget,6008,D016,Input,Input,Amount,263936
2026-07,Budget,6008,D017,Input,Input,Amount,168688
2026-07,Budget,6009,D001,Input,Input,Amount,366707
2026-07,Budget,6009,D002,Input,Input,Amount,190001
2026-07,Budget,6009,D003,Input,Input,Amount,395862
2026-07,Budget,6009,D004,Input,Input,Amount,391740
2026-07,Budget,6009,D005,Input,Input,Amount,262544
2026-07,Budget,6009,D006,Input,Input,Amount,46892
2026-07,Budget,6009,D007,Input,Input,Amount,495098
2026-07,Budget,6009,D008,Input,Input,Amount,196533
2026-07,Budget,6009,D009,Input,Input,Amount,125942
2026-07,Budget,6009,D010,Input,Input,Amount,236172
2026-07,Budget,6009,D011,Input,Input,Amount,303007
2026-07,Budget,6009,D012,Input,Input,Amount,552766
2026-07,Budget,6009,D013,Input,Input,Amount,278962
2026-07,Budget,6009,D014,Input,Input,Amount,267978
2026-07,Budget,6009,D015,Input,Input,Amount,330572
2026-07,Budget,6009,D016,Input,Input,Amount,462484
2026-07,Budget,6009,D017,Input,Input,Amount,566530
2026-07,Budget,6010,D001,Input,Input,Amount,149656
2026-07,Budget,6010,D002,Input,Input,Amount,111981
2026-07,Budget,6010,D003,Input,Input,Amount,577349
2026-07,Budget,6010,D004,Input,Input,Amount,77720
2026-07,Budget,6010,D005,Input,Input,Amount,591339
2026-07,Budget,6010,D006,Input,Input,Amount,494139
2026-07,Budget,6010,D007,Input,Input,Amount,113308
2026-07,Budget,6010,D008,Input,Input,Amount,524060
2026-07,Budget,6010,D009,Input,Input,Amount,619763
2026-07,Budget,6010,D010,Input,Input,Amount,459728
2026-07,Budget,6010,D011,Input,Input,Amount,202758
2026-07,Budget,6010,D012,Input,Input,Amount,260263
2026-07,Budget,6010,D013,Input,Input,Amount,472629
2026-07,Budget,6010,D014,Input,Input,Amount,455141
2026-07,Budget,6010,D015,Input,Input,Amount,159092
2026-07,Budget,6010,D016,Input,Input,Amount,515791
2026-07,Budget,6010,D017,Input,Input,Amount,218827
2026-07,Budget,6011,D001,Input,Input,Amount,221958
2026-07,Budget,6011,D002,Input,Input,Amount,197633
2026-07,Budget,6011,D003,Input,Input,Amount,428397
2026-07,Budget,6011,D004,Input,Input,Amount,598899
2026-07,Budget,6011,D005,Input,Input,Amount,445033
2026-07,Budget,6011,D006,Input,Input,Amount,153160
2026-07,Budget,6011,D007,Input,Input,Amount,433961
2026-07,Budget,6011,D008,Input,Input,Amount,606164
2026-07,Budget,6011,D009,Input,Input,Amount,426620
