vGBL Period,vGBL Version,vGBL Account,vGBL Cost Centre,vCST Cost Pool,vCST Service Line,vCST Account Config Measure,vAmount
2026-06,Budget,5001,D009,Input,SL03,Direct Percentage Share,56.48
2026-06,Budget,5001,D009,Input,SL04,Direct Percentage Share,19.16
2026-06,Budget,5001,D010,Input,SL05,Direct Percentage Share,33.72
2026-06,Budget,5001,D010,Input,SL06,Direct Percentage Share,66.28
2026-06,Budget,5001,D011,Input,SL03,Direct Percentage Share,10.16
2026-06,Budget,5001,D011,Input,SL04,Direct Percentage Share,23.29
2026-06,Budget,5001,D011,Input,SL05,Direct Percentage Share,11.52
2026-06,Budget,5001,D011,Input,SL07,Direct Percentage Share,28.48
2026-06,Budget,5001,D011,Input,SL08,Direct Percentage Share,26.55
2026-06,Budget,5001,D012,Input,SL07,Direct Percentage Share,2.92
2026-06,Budget,5001,D012,Input,SL02,Direct Percentage Share,49.86
2026-06,Budget,5001,D012,Input,SL04,Direct Percentage Share,47.22
2026-06,Budget,5001,D013,Input,SL07,Direct Percentage Share,38.77
2026-06,Budget,5001,D013,Input,SL06,Direct Percentage Share,5.07
2026-06,Budget,5001,D013,Input,SL08,Direct Percentage Share,38.79
2026-06,Budget,5001,D013,Input,SL02,Direct Percentage Share,13.34
2026-06,Budget,5001,D013,Input,SL04,Direct Percentage Share,4.03
2026-06,Budget,5001,D014,Input,SL02,Direct Percentage Share,15.42
2026-06,Budget,5001,D014,Input,SL05,Direct Percentage Share,24.64
2026-06,Budget,5001,D014,Input,SL04,Direct Percentage Share,5.81
2026-06,Budget,5001,D014,Input,SL01,Direct Percentage Share,17.66
2026-06,Budget,5001,D014,Input,SL08,Direct Percentage Share,36.47
2026-06,Budget,5001,D015,Input,SL07,Direct Percentage Share,35.39
2026-06,Budget,5001,D015,Input,SL06,Direct Percentage Share,35.68
2026-06,Budget,5001,D015,Input,SL01,Direct Percentage Share,15.78
2026-06,Budget,5001,D015,Input,SL03,Direct Percentage Share,13.15
2026-06,Budget,5001,D016,Input,SL01,Direct Percentage Share,34.27
2026-06,Budget,5001,D016,Input,SL05,Direct Percentage Share,25.66
2026-06,Budget,5001,D016,Input,SL08,Direct Percentage Share,14.91
2026-06,Budget,5001,D016,Input,SL02,Direct Percentage Share,3.38
2026-06,Budget,5001,D016,Input,SL03,Direct Percentage Share,21.78
2026-06,Budget,5001,D017,Input,SL08,Direct Percentage Share,43.44
2026-06,Budget,5001,D017,Input,SL02,Direct Percentage Share,56.56
2026-06,Budget,5002,D001,Input,SL06,Direct Percentage Share,13.54
2026-06,Budget,5002,D001,Input,SL07,Direct Percentage Share,86.46
2026-06,Budget,5002,D002,Input,SL03,Direct Percentage Share,8.59
2026-06,Budget,5002,D002,Input,SL02,Direct Percentage Share,3.99
2026-06,Budget,5002,D002,Input,SL05,Direct Percentage Share,43.97
2026-06,Budget,5002,D002,Input,SL04,Direct Percentage Share,31.29
2026-06,Budget,5002,D002,Input,SL07,Direct Percentage Share,12.16
2026-06,Budget,5002,D003,Input,SL04,Direct Percentage Share,48.97
2026-06,Budget,5002,D003,Input,SL08,Direct Percentage Share,49.22
2026-06,Budget,5002,D003,Input,SL06,Direct Percentage Share,1.81
2026-06,Budget,5002,D004,Input,SL05,Direct Percentage Share,18.12
2026-06,Budget,5002,D004,Input,SL06,Direct Percentage Share,14.17
2026-06,Budget,5002,D004,Input,SL08,Direct Percentage Share,24.1
2026-06,Budget,5002,D004,Input,SL02,Direct Percentage Share,26.21
2026-06,Budget,5002,D004,Input,SL01,Direct Percentage Share,17.4
2026-06,Budget,5002,D005,Input,SL08,Direct Percentage Share,42.69
2026-06,Budget,5002,D005,Input,SL07,Direct Percentage Share,36.46
2026-06,Budget,5002,D005,Input,SL03,Direct Percentage Share,4.56
2026-06,Budget,5002,D005,Input,SL02,Direct Percentage Share,16.29
2026-06,Budget,5002,D006,Input,SL05,Direct Percentage Share,39.49
2026-06,Budget,5002,D006,Input,SL06,Direct Percentage Share,26.58
2026-06,Budget,5002,D006,Input,SL03,Direct Percentage Share,11.08
2026-06,Budget,5002,D006,Input,SL01,Direct Percentage Share,22.85
2026-06,Budget,5002,D007,Input,SL08,Direct Percentage Share,75.96
2026-06,Budget,5002,D007,Input,SL07,Direct Percentage Share,24.04
2026-06,Budget,5002,D008,Input,SL06,Direct Percentage Share,15.89
2026-06,Budget,5002,D008,Input,SL02,Direct Percentage Share,20.95
2026-06,Budget,5002,D008,Input,SL08,Direct Percentage Share,63.16
2026-06,Budget,5002,D009,Input,SL02,Direct Percentage Share,4.58
2026-06,Budget,5002,D009,Input,SL06,Direct Percentage Share,91.55
2026-06,Budget,5002,D009,Input,SL07,Direct Percentage Share,3.87
2026-06,Budget,5002,D010,Input,SL03,Direct Percentage Share,46.87
2026-06,Budget,5002,D010,Input,SL01,Direct Percentage Share,11.01
2026-06,Budget,5002,D010,Input,SL08,Direct Percentage Share,8.29
2026-06,Budget,5002,D010,Input,SL06,Direct Percentage Share,33.83
2026-06,Budget,5002,D011,Input,SL05,Direct Percentage Share,29.28
2026-06,Budget,5002,D011,Input,SL07,Direct Percentage Share,30.26
2026-06,Budget,5002,D011,Input,SL02,Direct Percentage Share,31.0
2026-06,Budget,5002,D011,Input,SL03,Direct Percentage Share,9.46
2026-06,Budget,5002,D012,Input,SL02,Direct Percentage Share,32.36
2026-06,Budget,5002,D012,Input,SL04,Direct Percentage Share,9.68
2026-06,Budget,5002,D012,Input,SL01,Direct Percentage Share,29.02
2026-06,Budget,5002,D012,Input,SL08,Direct Percentage Share,28.94
2026-06,Budget,5002,D013,Input,SL06,Direct Percentage Share,18.37
2026-06,Budget,5002,D013,Input,SL01,Direct Percentage Share,15.57
2026-06,Budget,5002,D013,Input,SL04,Direct Percentage Share,23.03
2026-06,Budget,5002,D013,Input,SL07,Direct Percentage Share,23.02
2026-06,Budget,5002,D013,Input,SL03,Direct Percentage Share,20.01
2026-06,Budget,5002,D014,Input,SL02,Direct Percentage Share,1.05
2026-06,Budget,5002,D014,Input,SL06,Direct Percentage Share,37.06
2026-06,Budget,5002,D014,Input,SL08,Direct Percentage Share,23.53
2026-06,Budget,5002,D014,Input,SL04,Direct Percentage Share,38.36
2026-06,Budget,5002,D015,Input,SL02,Direct Percentage Share,56.13
2026-06,Budget,5002,D015,Input,SL06,Direct Percentage Share,18.66
2026-06,Budget,5002,D015,Input,SL04,Direct Percentage Share,25.21
2026-06,Budget,5002,D016,Input,SL01,Direct Percentage Share,73.95
2026-06,Budget,5002,D016,Input,SL08,Direct Percentage Share,8.62
2026-06,Budget,5002,D016,Input,SL03,Direct Percentage Share,17.43
2026-06,Budget,5002,D017,Input,SL07,Direct Percentage Share,28.42
2026-06,Budget,5002,D017,Input,SL04,Direct Percentage Share,31.49
2026-06,Budget,5002,D017,Input,SL03,Direct Percentage Share,40.09
2026-06,Budget,5003,D001,Input,SL03,Direct Percentage Share,22.46
2026-06,Budget,5003,D001,Input,SL04,Direct Percentage Share,34.25
2026-06,Budget,5003,D001,Input,SL06,Direct Percentage Share,10.2
2026-06,Budget,5003,D001,Input,SL01,Direct Percentage Share,25.17
2026-06,Budget,5003,D001,Input,SL07,Direct Percentage Share,7.92
2026-06,Budget,5003,D002,Input,SL04,Direct Percentage Share,22.04
2026-06,Budget,5003,D002,Input,SL07,Direct Percentage Share,39.61
2026-06,Budget,5003,D002,Input,SL03,Direct Percentage Share,14.53
2026-06,Budget,5003,D002,Input,SL01,Direct Percentage Share,16.13
2026-06,Budget,5003,D002,Input,SL06,Direct Percentage Share,7.69
2026-06,Budget,5003,D003,Input,SL08,Direct Percentage Share,50.81
2026-06,Budget,5003,D003,Input,SL01,Direct Percentage Share,49.19
2026-06,Budget,5003,D004,Input,SL01,Direct Percentage Share,25.22
2026-06,Budget,5003,D004,Input,SL07,Direct Percentage Share,74.78
2026-06,Budget,5003,D005,Input,SL02,Direct Percentage Share,16.03
2026-06,Budget,5003,D005,Input,SL07,Direct Percentage Share,16.7
2026-06,Budget,5003,D005,Input,SL05,Direct Percentage Share,67.27
2026-06,Budget,5003,D006,Input,SL03,Direct Percentage Share,9.94
2026-06,Budget,5003,D006,Input,SL07,Direct Percentage Share,35.28
2026-06,Budget,5003,D006,Input,SL05,Direct Percentage Share,35.41
2026-06,Budget,5003,D006,Input,SL01,Direct Percentage Share,19.37
2026-06,Budget,5003,D007,Input,SL02,Direct Percentage Share,10.31
2026-06,Budget,5003,D007,Input,SL06,Direct Percentage Share,28.02
2026-06,Budget,5003,D007,Input,SL01,Direct Percentage Share,61.67
2026-06,Budget,5003,D008,Input,SL01,Direct Percentage Share,17.48
2026-06,Budget,5003,D008,Input,SL02,Direct Percentage Share,58.07
2026-06,Budget,5003,D008,Input,SL03,Direct Percentage Share,15.68
2026-06,Budget,5003,D008,Input,SL08,Direct Percentage Share,8.77
2026-06,Budget,5003,D009,Input,SL06,Direct Percentage Share,16.03
2026-06,Budget,5003,D009,Input,SL05,Direct Percentage Share,30.08
2026-06,Budget,5003,D009,Input,SL07,Direct Percentage Share,1.38
2026-06,Budget,5003,D009,Input,SL01,Direct Percentage Share,24.92
2026-06,Budget,5003,D009,Input,SL04,Direct Percentage Share,27.59
2026-06,Budget,5003,D010,Input,SL08,Direct Percentage Share,41.95
2026-06,Budget,5003,D010,Input,SL06,Direct Percentage Share,35.6
2026-06,Budget,5003,D010,Input,SL01,Direct Percentage Share,17.91
2026-06,Budget,5003,D010,Input,SL07,Direct Percentage Share,4.54
2026-06,Budget,5003,D011,Input,SL02,Direct Percentage Share,3.56
2026-06,Budget,5003,D011,Input,SL01,Direct Percentage Share,14.89
2026-06,Budget,5003,D011,Input,SL03,Direct Percentage Share,34.27
2026-06,Budget,5003,D011,Input,SL05,Direct Percentage Share,29.68
2026-06,Budget,5003,D011,Input,SL08,Direct Percentage Share,17.6
2026-06,Budget,5003,D012,Input,SL08,Direct Percentage Share,4.31
2026-06,Budget,5003,D012,Input,SL05,Direct Percentage Share,30.45
2026-06,Budget,5003,D012,Input,SL07,Direct Percentage Share,37.0
2026-06,Budget,5003,D012,Input,SL04,Direct Percentage Share,28.24
2026-06,Budget,5003,D013,Input,SL07,Direct Percentage Share,25.24
2026-06,Budget,5003,D013,Input,SL04,Direct Percentage Share,50.45
2026-06,Budget,5003,D013,Input,SL02,Direct Percentage Share,24.31
2026-06,Budget,5003,D014,Input,SL06,Direct Percentage Share,55.08
2026-06,Budget,5003,D014,Input,SL04,Direct Percentage Share,44.92
2026-06,Budget,5003,D015,Input,SL08,Direct Percentage Share,81.42
2026-06,Budget,5003,D015,Input,SL01,Direct Percentage Share,9.13
2026-06,Budget,5003,D015,Input,SL07,Direct Percentage Share,9.45
2026-06,Budget,5003,D016,Input,SL03,Direct Percentage Share,36.8
2026-06,Budget,5003,D016,Input,SL05,Direct Percentage Share,21.61
2026-06,Budget,5003,D016,Input,SL01,Direct Percentage Share,25.78
2026-06,Budget,5003,D016,Input,SL07,Direct Percentage Share,15.81
2026-06,Budget,5003,D017,Input,SL01,Direct Percentage Share,4.95
2026-06,Budget,5003,D017,Input,SL03,Direct Percentage Share,24.22
2026-06,Budget,5003,D017,Input,SL05,Direct Percentage Share,7.38
2026-06,Budget,5003,D017,Input,SL07,Direct Percentage Share,23.01
2026-06,Budget,5003,D017,Input,SL06,Direct Percentage Share,40.44
2026-07,Budget,5001,D001,Input,SL06,Direct Percentage Share,11.4
2026-07,Budget,5001,D001,Input,SL01,Direct Percentage Share,21.63
2026-07,Budget,5001,D001,Input,SL03,Direct Percentage Share,28.28
2026-07,Budget,5001,D001,Input,SL05,Direct Percentage Share,38.69
2026-07,Budget,5001,D002,Input,SL05,Direct Percentage Share,20.43
2026-07,Budget,5001,D002,Input,SL01,Direct Percentage Share,79.57
2026-07,Budget,5001,D003,Input,SL06,Direct Percentage Share,43.96
2026-07,Budget,5001,D003,Input,SL03,Direct Percentage Share,28.62
2026-07,Budget,5001,D003,Input,SL01,Direct Percentage Share,20.25
2026-07,Budget,5001,D003,Input,SL02,Direct Percentage Share,7.17
2026-07,Budget,5001,D004,Input,SL02,Direct Percentage Share,58.51
2026-07,Budget,5001,D004,Input,SL06,Direct Percentage Share,41.49
2026-07,Budget,5001,D005,Input,SL06,Direct Percentage Share,47.39
2026-07,Budget,5001,D005,Input,SL02,Direct Percentage Share,34.62
2026-07,Budget,5001,D005,Input,SL03,Direct Percentage Share,5.18
2026-07,Budget,5001,D005,Input,SL08,Direct Percentage Share,3.21
2026-07,Budget,5001,D005,Input,SL05,Direct Percentage Share,9.6
2026-07,Budget,5001,D006,Input,SL02,Direct Percentage Share,51.1
2026-07,Budget,5001,D006,Input,SL03,Direct Percentage Share,48.9
2026-07,Budget,5001,D007,Input,SL07,Direct Percentage Share,15.32
2026-07,Budget,5001,D007,Input,SL03,Direct Percentage Share,4.92
2026-07,Budget,5001,D007,Input,SL02,Direct Percentage Share,30.08
2026-07,Budget,5001,D007,Input,SL05,Direct Percentage Share,26.31
2026-07,Budget,5001,D007,Input,SL01,Direct Percentage Share,23.37
2026-07,Budget,5001,D008,Input,SL01,Direct Percentage Share,2.78
2026-07,Budget,5001,D008,Input,SL02,Direct Percentage Share,10.37
2026-07,Budget,5001,D008,Input,SL04,Direct Percentage Share,47.94
2026-07,Budget,5001,D008,Input,SL05,Direct Percentage Share,38.91
2026-07,Budget,5001,D009,Input,SL05,Direct Percentage Share,31.28
2026-07,Budget,5001,D009,Input,SL03,Direct Percentage Share,27.09
2026-07,Budget,5001,D009,Input,SL01,Direct Percentage Share,8.13
2026-07,Budget,5001,D009,Input,SL06,Direct Percentage Share,33.5
2026-07,Budget,5001,D010,Input,SL06,Direct Percentage Share,93.39
2026-07,Budget,5001,D010,Input,SL01,Direct Percentage Share,4.58
2026-07,Budget,5001,D010,Input,SL04,Direct Percentage Share,2.03
2026-07,Budget,5001,D011,Input,SL06,Direct Percentage Share,51.49
2026-07,Budget,5001,D011,Input,SL05,Direct Percentage Share,48.51
2026-07,Budget,5001,D012,Input,SL05,Direct Percentage Share,6.53
2026-07,Budget,5001,D012,Input,SL01,Direct Percentage Share,36.02
2026-07,Budget,5001,D012,Input,SL04,Direct Percentage Share,17.49
2026-07,Budget,5001,D012,Input,SL07,Direct Percentage Share,26.21
2026-07,Budget,5001,D012,Input,SL03,Direct Percentage Share,13.75
2026-07,Budget,5001,D013,Input,SL02,Direct Percentage Share,27.54
2026-07,Budget,5001,D013,Input,SL08,Direct Percentage Share,20.8
2026-07,Budget,5001,D013,Input,SL04,Direct Percentage Share,16.31
2026-07,Budget,5001,D013,Input,SL05,Direct Percentage Share,17.84
2026-07,Budget,5001,D013,Input,SL06,Direct Percentage Share,17.51
2026-07,Budget,5001,D014,Input,SL02,Direct Percentage Share,7.46
2026-07,Budget,5001,D014,Input,SL05,Direct Percentage Share,33.33
2026-07,Budget,5001,D014,Input,SL06,Direct Percentage Share,59.21
2026-07,Budget,5001,D015,Input,SL06,Direct Percentage Share,19.98
2026-07,Budget,5001,D015,Input,SL08,Direct Percentage Share,12.39
2026-07,Budget,5001,D015,Input,SL07,Direct Percentage Share,16.68
2026-07,Budget,5001,D015,Input,SL02,Direct Percentage Share,50.95
2026-07,Budget,5001,D016,Input,SL03,Direct Percentage Share,57.51
2026-07,Budget,5001,D016,Input,SL07,Direct Percentage Share,42.49
2026-07,Budget,5001,D017,Input,SL06,Direct Percentage Share,15.01
2026-07,Budget,5001,D017,Input,SL07,Direct Percentage Share,16.02
2026-07,Budget,5001,D017,Input,SL08,Direct Percentage Share,21.57
2026-07,Budget,5001,D017,Input,SL03,Direct Percentage Share,27.2
2026-07,Budget,5001,D017,Input,SL02,Direct Percentage Share,20.2
2026-07,Budget,5002,D001,Input,SL02,Direct Percentage Share,2.81
2026-07,Budget,5002,D001,Input,SL03,Direct Percentage Share,27.56
2026-07,Budget,5002,D001,Input,SL04,Direct Percentage Share,21.45
2026-07,Budget,5002,D001,Input,SL06,Direct Percentage Share,48.18
2026-07,Budget,5002,D002,Input,SL07,Direct Percentage Share,37.82
2026-07,Budget,5002,D002,Input,SL04,Direct Percentage Share,62.18
2026-07,Budget,5002,D003,Input,SL08,Direct Percentage Share,75.23
2026-07,Budget,5002,D003,Input,SL07,Direct Percentage Share,24.77
2026-07,Budget,5002,D004,Input,SL03,Direct Percentage Share,39.94
2026-07,Budget,5002,D004,Input,SL01,Direct Percentage Share,3.43
2026-07,Budget,5002,D004,Input,SL04,Direct Percentage Share,26.27
2026-07,Budget,5002,D004,Input,SL07,Direct Percentage Share,1.59
2026-07,Budget,5002,D004,Input,SL08,Direct Percentage Share,28.77
2026-07,Budget,5002,D005,Input,SL03,Direct Percentage Share,14.71
2026-07,Budget,5002,D005,Input,SL08,Direct Percentage Share,12.16
2026-07,Budget,5002,D005,Input,SL07,Direct Percentage Share,21.49
2026-07,Budget,5002,D005,Input,SL06,Direct Percentage Share,28.37
2026-07,Budget,5002,D005,Input,SL04,Direct Percentage Share,23.27
2026-07,Budget,5002,D006,Input,SL06,Direct Percentage Share,59.07
2026-07,Budget,5002,D006,Input,SL01,Direct Percentage Share,40.93
2026-07,Budget,5002,D007,Input,SL03,Direct Percentage Share,26.06
2026-07,Budget,5002,D007,Input,SL08,Direct Percentage Share,36.0
2026-07,Budget,5002,D007,Input,SL01,Direct Percentage Share,12.18
2026-07,Budget,5002,D007,Input,SL05,Direct Percentage Share,25.76
2026-07,Budget,5002,D008,Input,SL03,Direct Percentage Share,23.67
2026-07,Budget,5002,D008,Input,SL05,Direct Percentage Share,27.25
2026-07,Budget,5002,D008,Input,SL06,Direct Percentage Share,13.91
2026-07,Budget,5002,D008,Input,SL01,Direct Percentage Share,5.41
2026-07,Budget,5002,D008,Input,SL08,Direct Percentage Share,29.76
2026-07,Budget,5002,D009,Input,SL07,Direct Percentage Share,49.95
2026-07,Budget,5002,D009,Input,SL05,Direct Percentage Share,50.05
2026-07,Budget,5002,D010,Input,SL04,Direct Percentage Share,14.26
2026-07,Budget,5002,D010,Input,SL03,Direct Percentage Share,74.24
2026-07,Budget,5002,D010,Input,SL08,Direct Percentage Share,11.5
2026-07,Budget,5002,D011,Input,SL02,Direct Percentage Share,2.97
2026-07,Budget,5002,D011,Input,SL05,Direct Percentage Share,26.48
2026-07,Budget,5002,D011,Input,SL07,Direct Percentage Share,60.25
2026-07,Budget,5002,D011,Input,SL06,Direct Percentage Share,10.3
2026-07,Budget,5002,D012,Input,SL03,Direct Percentage Share,25.59
2026-07,Budget,5002,D012,Input,SL02,Direct Percentage Share,1.55
2026-07,Budget,5002,D012,Input,SL07,Direct Percentage Share,12.93
2026-07,Budget,5002,D012,Input,SL05,Direct Percentage Share,25.53
2026-07,Budget,5002,D012,Input,SL06,Direct Percentage Share,34.4
2026-07,Budget,5002,D013,Input,SL08,Direct Percentage Share,12.78
2026-07,Budget,5002,D013,Input,SL02,Direct Percentage Share,33.38
2026-07,Budget,5002,D013,Input,SL05,Direct Percentage Share,19.36
2026-07,Budget,5002,D013,Input,SL07,Direct Percentage Share,34.48
2026-07,Budget,5002,D014,Input,SL08,Direct Percentage Share,39.19
2026-07,Budget,5002,D014,Input,SL04,Direct Percentage Share,32.62
2026-07,Budget,5002,D014,Input,SL03,Direct Percentage Share,12.63
2026-07,Budget,5002,D014,Input,SL07,Direct Percentage Share,15.56
2026-07,Budget,5002,D015,Input,SL05,Direct Percentage Share,26.91
2026-07,Budget,5002,D015,Input,SL01,Direct Percentage Share,20.78
2026-07,Budget,5002,D015,Input,SL06,Direct Percentage Share,52.31
2026-07,Budget,5002,D016,Input,SL05,Direct Percentage Share,73.67
2026-07,Budget,5002,D016,Input,SL01,Direct Percentage Share,26.33
2026-07,Budget,5002,D017,Input,SL07,Direct Percentage Share,31.04
2026-07,Budget,5002,D017,Input,SL01,Direct Percentage Share,33.61
2026-07,Budget,5002,D017,Input,SL02,Direct Percentage Share,35.35
2026-07,Budget,5003,D001,Input,SL01,Direct Percentage Share,34.78
2026-07,Budget,5003,D001,Input,SL04,Direct Percentage Share,7.35
2026-07,Budget,5003,D001,Input,SL05,Direct Percentage Share,20.23
2026-07,Budget,5003,D001,Input,SL03,Direct Percentage Share,28.71
2026-07,Budget,5003,D001,Input,SL02,Direct Percentage Share,8.93
2026-07,Budget,5003,D002,Input,SL03,Direct Percentage Share,30.78
2026-07,Budget,5003,D002,Input,SL02,Direct Percentage Share,15.86
2026-07,Budget,5003,D002,Input,SL01,Direct Percentage Share,27.89
2026-07,Budget,5003,D002,Input,SL08,Direct Percentage Share,25.47
2026-07,Budget,5003,D003,Input,SL08,Direct Percentage Share,8.85
2026-07,Budget,5003,D003,Input,SL05,Direct Percentage Share,28.84
2026-07,Budget,5003,D003,Input,SL01,Direct Percentage Share,18.96
2026-07,Budget,5003,D003,Input,SL06,Direct Percentage Share,25.12
2026-07,Budget,5003,D003,Input,SL07,Direct Percentage Share,18.23
2026-07,Budget,5003,D004,Input,SL05,Direct Percentage Share,86.31
2026-07,Budget,5003,D004,Input,SL02,Direct Percentage Share,13.69
2026-07,Budget,5003,D005,Input,SL08,Direct Percentage Share,28.49
2026-07,Budget,5003,D005,Input,SL01,Direct Percentage Share,25.92
2026-07,Budget,5003,D005,Input,SL07,Direct Percentage Share,32.39
2026-07,Budget,5003,D005,Input,SL04,Direct Percentage Share,13.13
2026-07,Budget,5003,D005,Input,SL06,Direct Percentage Share,0.07
2026-07,Budget,5003,D006,Input,SL04,Direct Percentage Share,37.06
2026-07,Budget,5003,D006,Input,SL05,Direct Percentage Share,4.78
2026-07,Budget,5003,D006,Input,SL08,Direct Percentage Share,54.38
2026-07,Budget,5003,D006,Input,SL02,Direct Percentage Share,3.78
2026-07,Budget,5003,D007,Input,SL07,Direct Percentage Share,42.52
2026-07,Budget,5003,D007,Input,SL08,Direct Percentage Share,57.48
2026-07,Budget,5003,D008,Input,SL05,Direct Percentage Share,31.61
2026-07,Budget,5003,D008,Input,SL06,Direct Percentage Share,13.82
2026-07,Budget,5003,D008,Input,SL01,Direct Percentage Share,29.38
2026-07,Budget,5003,D008,Input,SL03,Direct Percentage Share,25.19
2026-07,Budget,5003,D009,Input,SL03,Direct Percentage Share,13.56
2026-07,Budget,5003,D009,Input,SL01,Direct Percentage Share,25.75
2026-07,Budget,5003,D009,Input,SL08,Direct Percentage Share,33.26
2026-07,Budget,5003,D009,Input,SL05,Direct Percentage Share,27.43
2026-07,Budget,5003,D010,Input,SL03,Direct Percentage Share,1.65
2026-07,Budget,5003,D010,Input,SL07,Direct Percentage Share,9.04
2026-07,Budget,5003,D010,Input,SL02,Direct Percentage Share,35.46
2026-07,Budget,5003,D010,Input,SL01,Direct Percentage Share,39.7
2026-07,Budget,5003,D010,Input,SL04,Direct Percentage Share,14.15
2026-07,Budget,5003,D011,Input,SL07,Direct Percentage Share,16.3
2026-07,Budget,5003,D011,Input,SL08,Direct Percentage Share,48.45
2026-07,Budget,5003,D011,Input,SL05,Direct Percentage Share,12.29
2026-07,Budget,5003,D011,Input,SL04,Direct Percentage Share,22.96
2026-07,Budget,5003,D012,Input,SL06,Direct Percentage Share,25.27
2026-07,Budget,5003,D012,Input,SL03,Direct Percentage Share,74.73
2026-07,Budget,5003,D013,Input,SL08,Direct Percentage Share,31.38
2026-07,Budget,5003,D013,Input,SL04,Direct Percentage Share,16.65
2026-07,Budget,5003,D013,Input,SL03,Direct Percentage Share,36.14
2026-07,Budget,5003,D013,Input,SL02,Direct Percentage Share,12.09
2026-07,Budget,5003,D013,Input,SL07,Direct Percentage Share,3.74
2026-07,Budget,5003,D014,Input,SL02,Direct Percentage Share,16.29
2026-07,Budget,5003,D014,Input,SL04,Direct Percentage Share,4.06
2026-07,Budget,5003,D014,Input,SL05,Direct Percentage Share,33.53
2026-07,Budget,5003,D014,Input,SL08,Direct Percentage Share,15.55
2026-07,Budget,5003,D014,Input,SL03,Direct Percentage Share,30.57
2026-07,Budget,5003,D015,Input,SL03,Direct Percentage Share,1.67
2026-07,Budget,5003,D015,Input,SL06,Direct Percentage Share,34.29
2026-07,Budget,5003,D015,Input,SL04,Direct Percentage Share,13.89
2026-07,Budget,5003,D015,Input,SL08,Direct Percentage Share,39.33
2026-07,Budget,5003,D015,Input,SL07,Direct Percentage Share,10.82
2026-07,Budget,5003,D016,Input,SL02,Direct Percentage Share,63.7
2026-07,Budget,5003,D016,Input,SL06,Direct Percentage Share,36.3
2026-07,Budget,5003,D017,Input,SL01,Direct Percentage Share,54.57
2026-07,Budget,5003,D017,Input,SL02,Direct Percentage Share,35.27
2026-07,Budget,5003,D017,Input,SL05,Direct Percentage Share,10.16
2026-08,Budget,5001,D001,Input,SL06,Direct Percentage Share,83.63
2026-08,Budget,5001,D001,Input,SL03,Direct Percentage Share,2.85
2026-08,Budget,5001,D001,Input,SL04,Direct Percentage Share,13.52
2026-08,Budget,5001,D002,Input,SL06,Direct Percentage Share,27.28
2026-08,Budget,5001,D002,Input,SL03,Direct Percentage Share,20.52
2026-08,Budget,5001,D002,Input,SL04,Direct Percentage Share,33.48
2026-08,Budget,5001,D002,Input,SL01,Direct Percentage Share,12.87
2026-08,Budget,5001,D002,Input,SL02,Direct Percentage Share,5.85
2026-08,Budget,5001,D003,Input,SL08,Direct Percentage Share,50.58
2026-08,Budget,5001,D003,Input,SL05,Direct Percentage Share,6.52
2026-08,Budget,5001,D003,Input,SL04,Direct Percentage Share,42.9
2026-08,Budget,5001,D004,Input,SL04,Direct Percentage Share,4.43
2026-08,Budget,5001,D004,Input,SL05,Direct Percentage Share,30.77
2026-08,Budget,5001,D004,Input,SL03,Direct Percentage Share,16.31
2026-08,Budget,5001,D004,Input,SL08,Direct Percentage Share,32.43
2026-08,Budget,5001,D004,Input,SL02,Direct Percentage Share,16.06
2026-08,Budget,5001,D005,Input,SL06,Direct Percentage Share,84.25
2026-08,Budget,5001,D005,Input,SL08,Direct Percentage Share,15.75
2026-08,Budget,5001,D006,Input,SL05,Direct Percentage Share,48.85
2026-08,Budget,5001,D006,Input,SL07,Direct Percentage Share,31.31
2026-08,Budget,5001,D006,Input,SL02,Direct Percentage Share,7.47
2026-08,Budget,5001,D006,Input,SL06,Direct Percentage Share,12.37
2026-08,Budget,5001,D007,Input,SL04,Direct Percentage Share,2.77
2026-08,Budget,5001,D007,Input,SL07,Direct Percentage Share,58.37
2026-08,Budget,5001,D007,Input,SL08,Direct Percentage Share,38.86
2026-08,Budget,5001,D008,Input,SL02,Direct Percentage Share,24.99
2026-08,Budget,5001,D008,Input,SL01,Direct Percentage Share,44.98
2026-08,Budget,5001,D008,Input,SL03,Direct Percentage Share,30.03
2026-08,Budget,5001,D009,Input,SL07,Direct Percentage Share,31.48
2026-08,Budget,5001,D009,Input,SL08,Direct Percentage Share,20.79
2026-08,Budget,5001,D009,Input,SL05,Direct Percentage Share,14.57
2026-08,Budget,5001,D009,Input,SL01,Direct Percentage Share,22.01
2026-08,Budget,5001,D009,Input,SL02,Direct Percentage Share,11.15
2026-08,Budget,5001,D010,Input,SL03,Direct Percentage Share,83.53
2026-08,Budget,5001,D010,Input,SL04,Direct Percentage Share,5.08
2026-08,Budget,5001,D010,Input,SL05,Direct Percentage Share,11.39
2026-08,Budget,5001,D011,Input,SL05,Direct Percentage Share,23.42
2026-08,Budget,5001,D011,Input,SL02,Direct Percentage Share,51.47
2026-08,Budget,5001,D011,Input,SL07,Direct Percentage Share,25.11
2026-08,Budget,5001,D012,Input,SL02,Direct Percentage Share,17.07
2026-08,Budget,5001,D012,Input,SL03,Direct Percentage Share,38.89
2026-08,Budget,5001,D012,Input,SL08,Direct Percentage Share,38.23
2026-08,Budget,5001,D012,Input,SL05,Direct Percentage Share,5.81
2026-08,Budget,5001,D013,Input,SL03,Direct Percentage Share,33.5
